Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
973,2025-05-20,C1184,West,Electronics,Laptop,4,680.45,0.1,2449.62,1614.64,834.98,0.34086103150692765,2025,5,May,2025-05
974,2024-01-23,C1467,South,Furniture,Office Chair,2,162.83,0.0,325.66,258.97,66.69,0.20478413068844806,2024,1,Jan,2024-01
975,2024-10-11,C1417,North,Electronics,Laptop,2,643.59,0.1,1158.46,979.37,179.09,0.15459316679039414,2024,10,Oct,2024-10
976,2024-06-24,C1041,West,Furniture,Bookshelf,4,129.26,0.1,465.34,366.45,98.89,0.21251128207332273,2024,6,Jun,2024-06
977,2024-05-01,C1061,South,Office Supplies,Notebook,5,8.17,0.2,32.68,27.66,5.02,0.1536107711138311,2024,5,May,2024-05
978,2025-05-16,C1333,South,Furniture,Desk,1,253.15,0.15,215.18,169.52,45.66,0.21219444186262662,2025,5,May,2025-05
979,2025-05-11,C1031,West,Accessories,Mouse,1,24.18,0.05,22.97,15.81,7.16,0.3117109272964737,2025,5,May,2025-05
980,2024-04-21,C1564,South,Furniture,Desk,2,234.42,0.1,421.96,282.63,139.33,0.3301971750876861,2024,4,Apr,2024-04
981,2025-03-08,C1067,East,Furniture,Table Lamp,5,54.13,0.1,243.59,219.43,24.16,0.09918305349152264,2025,3,Mar,2025-03
982,2025-07-26,C1312,West,Electronics,Smartphone,5,486.67,0.05,2311.68,1914.24,397.44,0.17192691029900334,2025,7,Jul,2025-07
983,2024-11-04,C1121,North,Accessories,USB Hub,5,30.26,0.1,136.17,118.0,18.17,0.13343614599397813,2024,11,Nov,2024-11
984,2024-07-15,C1200,West,Electronics,Laptop,4,699.89,0.0,2799.56,2001.0,798.56,0.28524482418665786,2024,7,Jul,2024-07
985,2025-06-11,C1012,Central,Electronics,Headphones,2,95.77,0.1,172.39,124.21,48.18,0.2794825685944661,2025,6,Jun,2025-06
986,2025-10-04,C1226,South,Office Supplies,Printer Paper,3,13.03,0.2,31.27,30.08,1.19,0.03805564438759194,2025,10,Oct,2025-10
987,2025-04-25,C1203,South,Accessories,Keyboard,7,34.19,0.0,239.33,186.83,52.5,0.2193623866627669,2025,4,Apr,2025-04
988,2025-02-20,C1258,West,Office Supplies,Pen Set,4,10.66,0.15,36.24,27.72,8.52,0.23509933774834435,2025,2,Feb,2025-02
989,2024-10-01,C1350,East,Accessories,Keyboard,5,36.96,0.0,184.8,118.39,66.41,0.3593614718614718,2024,10,Oct,2024-10
990,2024-03-24,C1411,West,Accessories,Keyboard,4,35.21,0.15,119.71,90.31,29.4,0.24559351766769694,2024,3,Mar,2024-03
991,2024-06-21,C1381,South,Furniture,Table Lamp,6,50.75,0.1,274.05,229.27,44.78,0.16340083926290822,2024,6,Jun,2024-06
992,2024-09-24,C1184,South,Accessories,Backpack,6,41.35,0.1,223.29,200.55,22.74,0.10184065564960365,2024,9,Sep,2024-09
993,2025-06-28,C1436,West,Electronics,Smartphone,4,500.58,0.1,1802.09,1601.84,200.25,0.11112097619985684,2025,6,Jun,2025-06
994,2024-04-06,C1008,West,Furniture,Office Chair,1,181.24,0.0,181.24,134.49,46.75,0.2579452659457073,2024,4,Apr,2024-04
995,2024-07-26,C1339,West,Furniture,Office Chair,4,192.24,0.0,768.96,579.78,189.18,0.24602059925093633,2024,7,Jul,2024-07
996,2025-03-13,C1095,North,Electronics,Laptop,2,671.84,0.05,1276.5,836.31,440.19,0.3448413631022327,2025,3,Mar,2025-03
997,2025-06-28,C1437,Central,Accessories,Mouse,7,24.18,0.1,152.33,106.75,45.58,0.2992188012866802,2025,6,Jun,2025-06
998,2025-01-02,C1345,Central,Furniture,Bookshelf,4,127.42,0.1,458.71,408.92,49.79,0.10854352423099563,2025,1,Jan,2025-01
999,2024-09-25,C1492,Central,Furniture,Office Chair,3,180.48,0.1,487.3,398.58,88.72,0.1820644366919762,2024,9,Sep,2024-09
1000,2025-01-27,C1067,West,Accessories,Mouse,3,25.52,0.05,72.73,50.39,22.34,0.30716348136944865,2025,1,Jan,2025-01
1001,2024-07-15,C1473,West,Electronics,Smartphone,2,437.41,0.1,787.34,512.41,274.93,0.3491884065333909,2024,7,Jul,2024-07
1002,2025-07-06,C1201,East,Electronics,Laptop,6,651.89,0.1,3520.21,2456.47,1063.74,0.3021808358024095,2025,7,Jul,2025-07
1003,2024-09-14,C1260,West,Electronics,Headphones,6,95.61,0.1,516.29,443.96,72.33,0.14009568265897074,2024,9,Sep,2024-09
1004,2025-01-07,C1081,West,Furniture,Bookshelf,6,143.4,0.0,860.4,659.66,200.74,0.23331008833100886,2025,1,Jan,2025-01
1005,2025-06-25,C1077,South,Electronics,Monitor,5,236.32,0.1,1063.44,782.41,281.03,0.26426502670578494,2025,6,Jun,2025-06
1006,2024-10-14,C1157,East,Accessories,Mouse,2,25.39,0.05,48.24,38.58,9.66,0.20024875621890548,2024,10,Oct,2024-10
1007,2024-09-17,C1542,North,Electronics,Headphones,3,92.07,0.1,248.59,192.18,56.41,0.22691982782895528,2024,9,Sep,2024-09
1008,2024-12-24,C1147,South,Electronics,Monitor,6,223.06,0.1,1204.52,1013.41,191.11,0.15866071132069207,2024,12,Dec,2024-12
1009,2024-09-15,C1084,East,Accessories,Backpack,3,46.71,0.05,133.12,92.84,40.28,0.30258413461538464,2024,9,Sep,2024-09
1010,2024-03-17,C1566,Central,Office Supplies,Pen Set,7,9.1,0.05,60.51,37.42,23.09,0.3815898198644852,2024,3,Mar,2024-03
1011,2025-04-22,C1165,East,Accessories,Backpack,5,42.63,0.05,202.49,146.51,55.98,0.27645809669613314,2025,4,Apr,2025-04
1012,2024-10-05,C1296,South,Accessories,Backpack,5,45.49,0.2,181.96,182.73,-0.77,-0.004231699274565838,2024,10,Oct,2024-10
1013,2024-01-22,C1086,East,Accessories,Keyboard,7,38.04,0.05,252.97,189.1,63.87,0.25248053128829506,2024,1,Jan,2024-01
1014,2025-03-31,C1072,South,Furniture,Bookshelf,6,140.46,0.1,758.48,635.84,122.64,0.16169180466195548,2025,3,Mar,2025-03
1015,2024-01-24,C1492,West,Electronics,Smartphone,7,476.49,0.05,3168.66,2414.4,754.26,0.23803753006002537,2024,1,Jan,2024-01
1016,2024-07-07,C1417,South,Office Supplies,Notebook,4,7.41,0.1,26.68,20.22,6.46,0.24212893553223389,2024,7,Jul,2024-07
1017,2024-06-18,C1456,West,Electronics,Laptop,2,610.54,0.15,1037.92,888.12,149.8,0.14432711577000154,2024,6,Jun,2024-06
1018,2024-09-25,C1441,South,Office Supplies,Notebook,7,7.65,0.1,48.2,35.92,12.28,0.25477178423236513,2024,9,Sep,2024-09
1019,2024-10-29,C1467,South,Furniture,Desk,1,282.03,0.05,267.93,179.13,88.8,0.3314298510805061,2024,10,Oct,2024-10
1020,2024-04-10,C1431,West,Accessories,Backpack,2,40.78,0.05,77.48,64.51,12.97,0.16739803820340732,2024,4,Apr,2024-04
1021,2024-02-09,C1381,South,Furniture,Desk,6,269.3,0.05,1535.01,1089.17,445.84,0.2904476192337509,2024,2,Feb,2024-02
1022,2025-03-19,C1364,Central,Office Supplies,Pen Set,4,9.29,0.0,37.16,29.19,7.97,0.2144779332615716,2025,3,Mar,2025-03
1023,2025-04-25,C1348,North,Electronics,Laptop,2,599.99,0.05,1139.98,726.8,413.18,0.3624449551746522,2025,4,Apr,2025-04
1024,2024-01-18,C1568,South,Electronics,Laptop,7,598.44,0.0,4189.08,2863.5,1325.58,0.3164370219714114,2024,1,Jan,2024-01
1025,2024-01-31,C1583,East,Electronics,Laptop,7,658.68,0.15,3919.15,3066.44,852.71,0.2175752395289795,2024,1,Jan,2024-01
1026,2025-07-19,C1160,East,Accessories,Mouse,3,25.3,0.05,72.1,45.75,26.35,0.3654646324549238,2025,7,Jul,2025-07
1027,2025-08-18,C1574,East,Electronics,Smartphone,5,475.74,0.0,2378.7,1725.43,653.27,0.2746332030100475,2025,8,Aug,2025-08
1028,2024-11-15,C1256,South,Accessories,Keyboard,3,31.97,0.05,91.11,66.32,24.79,0.2720886840083416,2024,11,Nov,2024-11
1029,2024-11-02,C1060,Central,Electronics,Laptop,4,668.95,0.0,2675.8,1712.56,963.24,0.35998206143956946,2024,11,Nov,2024-11
1030,2024-10-22,C1592,East,Electronics,Smartphone,7,445.09,0.0,3115.63,1954.14,1161.49,0.37279458729053194,2024,10,Oct,2024-10
1031,2025-01-15,C1135,East,Furniture,Table Lamp,4,53.3,0.0,213.2,141.97,71.23,0.33409943714821766,2025,1,Jan,2025-01
1032,2025-09-17,C1368,West,Electronics,Laptop,3,698.26,0.1,1885.3,1222.74,662.56,0.3514347849148676,2025,9,Sep,2025-09
1033,2025-03-11,C1483,South,Furniture,Desk,6,238.88,0.1,1289.95,1007.62,282.33,0.21886894840885304,2025,3,Mar,2025-03
1034,2025-06-26,C1241,East,Office Supplies,Pen Set,3,9.96,0.15,25.4,21.43,3.97,0.15629921259842522,2025,6,Jun,2025-06
1035,2024-06-11,C1163,East,Furniture,Table Lamp,7,54.89,0.1,345.81,246.62,99.19,0.28683381047395967,2024,6,Jun,2024-06
1036,2025-08-31,C1409,South,Electronics,Laptop,7,713.97,0.0,4997.79,3055.07,1942.72,0.388715812389076,2025,8,Aug,2025-08
1037,2025-05-17,C1561,South,Furniture,Bookshelf,6,138.1,0.1,745.74,615.76,129.98,0.17429667176227637,2025,5,May,2025-05
1038,2024-04-05,C1351,West,Furniture,Office Chair,3,165.89,0.1,447.9,340.75,107.15,0.23922750613976337,2024,4,Apr,2024-04
1039,2025-02-19,C1481,North,Electronics,Laptop,4,598.75,0.1,2155.5,1750.39,405.11,0.18794247274414289,2025,2,Feb,2025-02
1040,2025-04-12,C1127,West,Office Supplies,Notebook,4,7.62,0.05,28.96,18.57,10.39,0.3587707182320442,2025,4,Apr,2025-04
1041,2024-07-23,C1497,East,Furniture,Table Lamp,7,56.63,0.1,356.77,249.85,106.92,0.29968887518569387,2024,7,Jul,2024-07
1042,2025-03-15,C1463,North,Office Supplies,Printer Paper,2,11.47,0.15,19.5,18.54,0.96,0.04923076923076923,2025,3,Mar,2025-03
1043,2025-01-01,C1190,North,Accessories,Mouse,2,27.5,0.15,46.75,35.12,11.63,0.24877005347593584,2025,1,Jan,2025-01
1044,2025-12-11,C1510,East,Electronics,Headphones,4,83.31,0.15,283.25,195.37,87.88,0.3102559576345984,2025,12,Dec,2025-12
1045,2025-10-31,C1122,West,Accessories,Backpack,3,42.83,0.0,128.49,75.11,53.38,0.4154408903416608,2025,10,Oct,2025-10
1046,2024-10-25,C1197,Central,Furniture,Office Chair,5,171.74,0.0,858.7,663.89,194.81,0.22686619308256667,2024,10,Oct,2024-10
1047,2024-08-08,C1061,West,Furniture,Table Lamp,4,53.05,0.05,201.59,165.8,35.79,0.1775385683813681,2024,8,Aug,2024-08
1048,2025-03-13,C1194,West,Electronics,Smartphone,6,490.42,0.15,2501.14,2102.03,399.11,0.15957123551660443,2025,3,Mar,2025-03
1049,2025-04-26,C1221,West,Electronics,Headphones,1,94.24,0.1,84.82,61.52,23.3,0.2746993633576987,2025,4,Apr,2025-04
1050,2024-09-29,C1505,Central,Furniture,Table Lamp,4,52.33,0.1,188.39,156.25,32.14,0.1706035352194915,2024,9,Sep,2024-09
1051,2025-08-12,C1543,East,Office Supplies,Pen Set,4,10.54,0.1,37.94,29.24,8.7,0.22930943595150236,2025,8,Aug,2025-08
1052,2025-05-16,C1308,East,Accessories,Keyboard,7,37.11,0.15,220.8,176.26,44.54,0.20172101449275362,2025,5,May,2025-05
1053,2024-06-10,C1490,West,Electronics,Monitor,7,213.55,0.15,1270.62,1097.41,173.21,0.13631927720325512,2024,6,Jun,2024-06
1054,2024-08-08,C1263,Central,Accessories,Mouse,2,26.56,0.0,53.12,37.61,15.51,0.291980421686747,2024,8,Aug,2024-08
1055,2025-10-18,C1035,East,Accessories,Keyboard,7,36.71,0.0,256.97,198.74,58.23,0.22660232711989722,2025,10,Oct,2025-10
1056,2025-12-05,C1001,Central,Electronics,Laptop,3,709.83,0.0,2129.49,1589.37,540.12,0.2536381950607892,2025,12,Dec,2025-12
1057,2025-03-10,C1175,South,Electronics,Laptop,6,667.13,0.1,3602.5,2568.62,1033.88,0.28698959056210965,2025,3,Mar,2025-03
1058,2024-01-21,C1354,Central,Electronics,Headphones,7,89.08,0.05,592.38,447.07,145.31,0.2452986258820352,2024,1,Jan,2024-01
1059,2024-03-15,C1042,East,Office Supplies,Notebook,7,7.6,0.15,45.22,38.64,6.58,0.1455108359133127,2024,3,Mar,2024-03
1060,2024-04-02,C1097,Central,Furniture,Table Lamp,1,59.32,0.1,53.39,40.78,12.61,0.23618655178872447,2024,4,Apr,2024-04
1061,2024-04-04,C1410,Central,Electronics,Smartphone,6,454.11,0.05,2588.43,1947.16,641.27,0.24774477192738456,2024,4,Apr,2024-04
1062,2024-11-26,C1332,South,Accessories,Keyboard,5,32.29,0.1,145.3,103.23,42.07,0.28953888506538195,2024,11,Nov,2024-11
1063,2025-02-01,C1245,South,Accessories,USB Hub,7,29.57,0.2,165.59,129.86,35.73,0.21577389939005975,2025,2,Feb,2025-02
1064,2025-06-09,C1585,North,Office Supplies,Printer Paper,1,11.59,0.05,11.01,8.78,2.23,0.2025431425976385,2025,6,Jun,2025-06
1065,2025-02-06,C1414,North,Furniture,Desk,7,240.13,0.1,1512.82,1239.14,273.68,0.1809071799685356,2025,2,Feb,2025-02
1066,2025-03-04,C1446,South,Accessories,USB Hub,3,30.4,0.1,82.08,65.18,16.9,0.20589668615984405,2025,3,Mar,2025-03
1067,2025-12-09,C1208,West,Electronics,Headphones,4,93.44,0.1,336.38,253.03,83.35,0.24778524288007608,2025,12,Dec,2025-12
1068,2025-09-28,C1440,West,Office Supplies,Printer Paper,6,10.85,0.2,52.08,42.5,9.58,0.18394777265745008,2025,9,Sep,2025-09
1069,2024-07-05,C1376,South,Electronics,Headphones,2,82.86,0.15,140.86,133.62,7.24,0.05139855175351413,2024,7,Jul,2024-07
1070,2025-11-21,C1226,North,Office Supplies,Stapler,6,15.85,0.05,90.34,77.13,13.21,0.1462253708213416,2025,11,Nov,2025-11
1071,2025-04-17,C1349,East,Furniture,Bookshelf,6,127.46,0.05,726.52,569.39,157.13,0.2162775973132192,2025,4,Apr,2025-04
1072,2025-03-18,C1008,West,Office Supplies,Printer Paper,3,12.33,0.05,35.14,24.01,11.13,0.31673306772908366,2025,3,Mar,2025-03
1073,2025-07-16,C1394,North,Electronics,Headphones,7,81.03,0.05,538.85,359.45,179.4,0.33293124246079614,2025,7,Jul,2025-07
1074,2024-09-24,C1273,North,Electronics,Laptop,5,632.43,0.1,2845.94,2496.88,349.06,0.12265191817114908,2024,9,Sep,2024-09
1075,2024-11-01,C1216,South,Electronics,Laptop,6,673.05,0.05,3836.38,2622.88,1213.5,0.3163138166709241,2024,11,Nov,2024-11
1076,2024-03-20,C1366,North,Electronics,Headphones,1,87.79,0.15,74.62,64.91,9.71,0.1301259715893862,2024,3,Mar,2024-03
1077,2025-03-23,C1413,Central,Furniture,Bookshelf,2,153.47,0.15,260.9,246.28,14.62,0.0560367957071675,2025,3,Mar,2025-03
1078,2024-09-08,C1570,West,Furniture,Desk,3,249.35,0.05,710.65,565.54,145.11,0.20419334412157886,2024,9,Sep,2024-09
1079,2025-05-23,C1251,North,Electronics,Headphones,7,90.92,0.05,604.62,424.05,180.57,0.2986503919817406,2025,5,May,2025-05
1080,2024-03-26,C1309,East,Electronics,Monitor,5,212.27,0.1,955.22,643.87,311.35,0.3259458554050376,2024,3,Mar,2024-03
1081,2024-02-28,C1322,Central,Electronics,Smartphone,2,463.49,0.0,926.98,684.57,242.41,0.2615051025912102,2024,2,Feb,2024-02
1082,2024-11-13,C1412,South,Office Supplies,Notebook,5,8.66,0.1,38.97,33.4,5.57,0.14293045932768797,2024,11,Nov,2024-11
1083,2025-05-22,C1520,West,Electronics,Monitor,1,202.55,0.2,162.04,126.26,35.78,0.22080967662305606,2025,5,May,2025-05
1084,2024-05-07,C1586,North,Furniture,Bookshelf,2,126.97,0.15,215.85,166.78,49.07,0.22733379661802178,2024,5,May,2024-05
1085,2024-06-15,C1029,West,Furniture,Office Chair,7,191.36,0.0,1339.52,935.98,403.54,0.3012571667462972,2024,6,Jun,2024-06
1086,2025-12-14,C1265,Central,Office Supplies,Printer Paper,3,11.14,0.0,33.42,24.27,9.15,0.2737881508078995,2025,12,Dec,2025-12
1087,2025-10-08,C1525,Central,Electronics,Smartphone,3,474.36,0.15,1209.62,831.52,378.1,0.31257750367884135,2025,10,Oct,2025-10
1088,2024-09-11,C1566,East,Furniture,Table Lamp,4,55.23,0.0,220.92,172.48,48.44,0.21926489226869456,2024,9,Sep,2024-09
1089,2024-06-26,C1243,West,Office Supplies,Notebook,6,7.54,0.1,40.72,26.68,14.04,0.34479371316306484,2024,6,Jun,2024-06
1090,2025-12-20,C1122,East,Furniture,Desk,3,235.52,0.0,706.56,512.41,194.15,0.2747820425724638,2025,12,Dec,2025-12
1091,2024-09-08,C1382,South,Accessories,Mouse,2,24.97,0.15,42.45,30.53,11.92,0.2808009422850412,2024,9,Sep,2024-09
1092,2024-10-06,C1040,North,Furniture,Desk,5,240.55,0.15,1022.34,958.28,64.06,0.06266017176281863,2024,10,Oct,2024-10
1093,2024-12-24,C1260,North,Electronics,Laptop,6,658.62,0.0,3951.72,2669.85,1281.87,0.3243828004008381,2024,12,Dec,2024-12
1094,2025-08-06,C1464,North,Electronics,Laptop,1,606.27,0.1,545.64,369.81,175.83,0.3222454365515725,2025,8,Aug,2025-08
1095,2024-09-03,C1398,North,Accessories,USB Hub,7,32.23,0.1,203.05,136.16,66.89,0.32942624969219403,2024,9,Sep,2024-09
1096,2024-09-28,C1181,North,Accessories,USB Hub,1,28.9,0.0,28.9,18.72,10.18,0.3522491349480969,2024,9,Sep,2024-09
1097,2024-06-05,C1482,North,Electronics,Monitor,1,198.46,0.05,188.54,144.93,43.61,0.23130370213217355,2024,6,Jun,2024-06
1098,2024-12-13,C1466,East,Office Supplies,Printer Paper,7,11.18,0.0,78.26,53.6,24.66,0.31510350115001273,2024,12,Dec,2024-12
1099,2024-04-08,C1589,East,Electronics,Headphones,3,83.89,0.05,239.09,166.55,72.54,0.3034003931573884,2024,4,Apr,2024-04
1100,2024-02-14,C1077,East,Electronics,Laptop,6,672.21,0.1,3629.93,3019.87,610.06,0.16806384696123616,2024,2,Feb,2024-02
1101,2024-10-07,C1112,East,Accessories,Backpack,6,47.22,0.2,226.66,176.27,50.39,0.22231536221653578,2024,10,Oct,2024-10
1102,2025-11-06,C1381,East,Furniture,Table Lamp,7,52.99,0.05,352.38,290.81,61.57,0.17472614790850785,2025,11,Nov,2025-11
1103,2024-01-14,C1385,East,Electronics,Headphones,5,90.18,0.0,450.9,302.64,148.26,0.3288090485695276,2024,1,Jan,2024-01
1104,2024-07-14,C1208,Central,Furniture,Bookshelf,3,127.34,0.0,382.02,292.66,89.36,0.2339144547405895,2024,7,Jul,2024-07
1105,2024-05-10,C1051,South,Furniture,Table Lamp,2,50.93,0.0,101.86,66.64,35.22,0.3457687021401924,2024,5,May,2024-05
1106,2024-01-05,C1032,North,Accessories,Backpack,7,40.92,0.1,257.8,184.44,73.36,0.28456167571761054,2024,1,Jan,2024-01
1107,2025-06-23,C1557,South,Furniture,Table Lamp,7,54.05,0.1,340.52,243.97,96.55,0.28353694349817926,2025,6,Jun,2025-06
1108,2025-09-08,C1449,East,Electronics,Monitor,6,241.34,0.0,1448.04,947.5,500.54,0.3456672467611392,2025,9,Sep,2025-09
1109,2025-08-14,C1527,South,Accessories,Backpack,7,48.76,0.1,307.19,272.66,34.53,0.1124060027995703,2025,8,Aug,2025-08
1110,2025-11-27,C1503,North,Accessories,USB Hub,5,32.41,0.2,129.64,104.5,25.14,0.19392162912681274,2025,11,Nov,2025-11
1111,2025-11-29,C1300,Central,Electronics,Headphones,3,98.35,0.1,265.54,177.9,87.64,0.3300444377494916,2025,11,Nov,2025-11
1112,2024-01-18,C1303,North,Electronics,Monitor,3,201.75,0.1,544.72,445.48,99.24,0.182185342928477,2024,1,Jan,2024-01
1113,2025-06-24,C1485,North,Electronics,Laptop,7,589.63,0.05,3921.04,2529.34,1391.7,0.35493134474527166,2025,6,Jun,2025-06
1114,2025-05-03,C1155,South,Electronics,Monitor,5,218.62,0.0,1093.1,880.23,212.87,0.19473973104016104,2025,5,May,2025-05
1115,2024-09-13,C1095,Central,Accessories,Backpack,1,43.34,0.0,43.34,29.55,13.79,0.3181818181818181,2024,9,Sep,2024-09
1116,2025-04-08,C1125,Central,Electronics,Headphones,6,91.73,0.0,550.38,440.21,110.17,0.20017079108979252,2025,4,Apr,2025-04
1117,2024-12-02,C1057,North,Office Supplies,Stapler,7,14.46,0.1,91.1,64.83,26.27,0.288364434687157,2024,12,Dec,2024-12
1118,2024-10-03,C1455,Central,Furniture,Office Chair,5,177.28,0.05,842.08,547.46,294.62,0.34987174615238453,2024,10,Oct,2024-10
1119,2024-01-26,C1555,East,Office Supplies,Pen Set,4,10.24,0.05,38.91,33.28,5.63,0.14469288100745312,2024,1,Jan,2024-01
1120,2025-02-28,C1486,East,Electronics,Monitor,5,240.06,0.05,1140.28,907.65,232.63,0.20401129547128777,2025,2,Feb,2025-02
1121,2024-03-28,C1143,West,Furniture,Desk,4,277.98,0.15,945.13,675.74,269.39,0.2850295726513813,2024,3,Mar,2024-03
1122,2024-12-28,C1027,West,Furniture,Desk,2,237.49,0.1,427.48,343.17,84.31,0.19722560119771684,2024,12,Dec,2024-12
1123,2025-04-15,C1260,West,Electronics,Headphones,1,96.87,0.1,87.18,67.47,19.71,0.2260839642119752,2025,4,Apr,2025-04
1124,2024-07-15,C1242,South,Electronics,Monitor,1,210.62,0.05,200.09,135.74,64.35,0.3216052776250687,2024,7,Jul,2024-07
1125,2024-05-28,C1131,South,Electronics,Monitor,5,207.5,0.05,985.62,641.25,344.37,0.34939428988859805,2024,5,May,2024-05
1126,2024-11-24,C1015,North,Electronics,Laptop,7,685.88,0.0,4801.16,3703.66,1097.5,0.2285905906072699,2024,11,Nov,2024-11
1127,2025-11-17,C1331,South,Electronics,Smartphone,4,494.92,0.1,1781.71,1152.33,629.38,0.35324491640053657,2025,11,Nov,2025-11
1128,2024-06-13,C1030,North,Furniture,Office Chair,3,179.9,0.0,539.7,410.54,129.16,0.23931813970724475,2024,6,Jun,2024-06
1129,2024-09-22,C1047,Central,Furniture,Desk,7,259.38,0.0,1815.66,1120.55,695.11,0.38284150116211185,2024,9,Sep,2024-09
1130,2025-08-21,C1027,Central,Accessories,Keyboard,3,38.15,0.0,114.45,92.7,21.75,0.19003931847968544,2025,8,Aug,2025-08
1131,2024-01-29,C1564,North,Electronics,Laptop,4,650.33,0.0,2601.32,2038.45,562.87,0.21637860778374055,2024,1,Jan,2024-01
1132,2025-07-25,C1278,West,Electronics,Monitor,2,228.22,0.05,433.62,338.59,95.03,0.21915502052488353,2025,7,Jul,2025-07
1133,2025-04-21,C1395,North,Furniture,Desk,3,275.62,0.15,702.83,570.27,132.56,0.18860890969366703,2025,4,Apr,2025-04
1134,2024-04-20,C1120,South,Furniture,Table Lamp,5,55.59,0.1,250.16,194.32,55.84,0.223217141029741,2024,4,Apr,2024-04
1135,2024-10-19,C1044,Central,Office Supplies,Printer Paper,4,12.64,0.1,45.5,40.98,4.52,0.09934065934065933,2024,10,Oct,2024-10
1136,2024-03-18,C1035,North,Furniture,Table Lamp,4,51.21,0.0,204.84,162.09,42.75,0.2086994727592267,2024,3,Mar,2024-03
1137,2025-04-11,C1087,East,Electronics,Monitor,3,222.59,0.1,600.99,500.62,100.37,0.16700777051198856,2025,4,Apr,2025-04
1138,2025-06-18,C1055,North,Electronics,Smartphone,2,484.41,0.05,920.38,569.88,350.5,0.38082096525348225,2025,6,Jun,2025-06
1139,2025-06-26,C1401,North,Office Supplies,Stapler,3,13.53,0.0,40.59,31.41,9.18,0.22616407982261638,2025,6,Jun,2025-06
1140,2024-11-01,C1296,East,Electronics,Smartphone,7,450.05,0.0,3150.35,2150.82,999.53,0.31727585823797355,2024,11,Nov,2024-11
1141,2024-12-18,C1332,South,Electronics,Smartphone,6,524.44,0.1,2831.98,2270.22,561.76,0.19836298278942646,2024,12,Dec,2024-12
1142,2024-12-13,C1335,South,Office Supplies,Printer Paper,1,12.6,0.1,11.34,10.05,1.29,0.11375661375661376,2024,12,Dec,2024-12
1143,2024-03-26,C1545,North,Office Supplies,Printer Paper,4,12.39,0.05,47.08,33.82,13.26,0.2816482582837723,2024,3,Mar,2024-03
1144,2024-02-13,C1286,West,Accessories,Backpack,4,47.28,0.05,179.66,119.68,59.98,0.33385283312924413,2024,2,Feb,2024-02
1145,2024-07-22,C1200,West,Office Supplies,Notebook,4,8.25,0.0,33.0,22.5,10.5,0.3181818181818182,2024,7,Jul,2024-07
1146,2025-08-08,C1520,South,Furniture,Table Lamp,1,53.8,0.2,43.04,32.24,10.8,0.2509293680297398,2025,8,Aug,2025-08
1147,2024-01-13,C1505,East,Office Supplies,Pen Set,6,9.11,0.05,51.93,38.48,13.45,0.25900250336992103,2024,1,Jan,2024-01
1148,2024-11-03,C1334,West,Furniture,Office Chair,7,188.93,0.1,1190.26,829.56,360.7,0.3030430326147228,2024,11,Nov,2024-11
1149,2024-10-10,C1559,Central,Accessories,USB Hub,6,28.26,0.05,161.08,118.36,42.72,0.2652098336230444,2024,10,Oct,2024-10
1150,2024-08-09,C1589,West,Furniture,Office Chair,4,190.95,0.0,763.8,588.18,175.62,0.22992930086410057,2024,8,Aug,2024-08
